date,mstr,btc,btc_holdings,diluted_shares,market_cap,btc_nav,mnav,ratio,ratio_dd_from_90d_peak_pct,btc_dd_from_ath_pct,lead_lag_diverging,shares_30d_annualized_pct,shares_90d_annualized_pct,shares_acceleration,realized_vol_30d_pct,realized_vol_90d_pct,gamma_armed,gamma_elevated,ratio_multiple_off_2y_low,preferred_max_yield_pct,credit_stress,btc_funding_8h_pct,btc_funding_annualized_pct
2018-09-29,14.062,6601.959961,,120000000.0,1687440032.958984,,,0.00213,,-66.139281,False,0.0,0.0,False,16.960276,20.925736,False,False,,,False,,
2018-09-30,14.062,6625.560059,,120000000.0,1687440032.958984,,,0.002122,,-66.018239,False,0.0,0.0,False,16.457284,20.800446,False,False,,,False,,
2018-10-01,13.647,6589.620117,,120000000.0,1637640037.536621,,,0.002071,,-66.202571,False,0.0,0.0,False,18.335136,21.265985,False,False,,,False,,
2018-10-02,13.249,6556.100098,,120000000.0,1589879951.477051,,,0.002021,,-66.374491,False,0.0,0.0,False,19.8671,21.850054,False,False,,,False,,
2018-10-03,13.348,6502.589844,,120000000.0,1601759948.730469,,,0.002053,,-66.648939,False,0.0,0.0,False,20.11024,21.693118,False,False,,,False,,
2018-10-04,13.17,6576.689941,,120000000.0,1580400009.155274,,,0.002003,,-66.268888,False,0.0,0.0,False,20.264674,21.781697,False,False,,,False,,
2018-10-05,13.12,6622.47998,,120000000.0,1574399986.26709,,,0.001981,,-66.034036,False,0.0,0.0,False,19.684973,21.789684,False,False,,,False,,
2018-10-06,13.12,6588.310059,,120000000.0,1574399986.26709,,,0.001991,,-66.20929,False,0.0,0.0,False,19.68789,21.789684,False,False,,,False,,
2018-10-07,13.12,6602.950195,,120000000.0,1574399986.26709,,,0.001987,,-66.134202,False,0.0,0.0,False,19.707038,21.786898,False,False,,,False,,
2018-10-08,13.084,6652.22998,,120000000.0,1570079956.054688,,,0.001967,,-65.881452,False,0.0,0.0,False,19.684008,21.789828,False,False,,,False,,
2018-10-09,13.071,6642.640137,,120000000.0,1568520011.901856,,,0.001968,,-65.930637,False,0.0,0.0,False,19.671546,21.776465,False,False,,,False,,
2018-10-10,12.672,6585.529785,,120000000.0,1520639991.760254,,,0.001924,,-66.22355,False,0.0,0.0,False,20.418593,22.214334,False,False,,,False,,
2018-10-11,12.68,6256.240234,,120000000.0,1521600036.621094,,,0.002027,,-67.912439,False,0.0,0.0,False,20.178525,22.210831,False,False,,,False,,
2018-10-12,12.728,6274.580078,,120000000.0,1527359962.463379,,,0.002029,,-67.818376,False,0.0,0.0,False,20.012896,22.223508,False,False,,,False,,
2018-10-13,12.728,6285.990234,,120000000.0,1527359962.463379,,,0.002025,,-67.759855,False,0.0,0.0,False,20.049624,22.223508,False,False,,,False,,
2018-10-14,12.728,6290.930176,,120000000.0,1527359962.463379,,,0.002023,,-67.734518,False,0.0,0.0,False,19.625845,22.21726,False,False,,,False,,
2018-10-15,12.801,6596.540039,,120000000.0,1536119956.970215,,,0.001941,,-66.167079,False,0.0,0.0,False,19.828516,22.239018,False,False,,,False,,
2018-10-16,13.115,6596.109863,,120000000.0,1573799972.53418,,,0.001988,,-66.169285,False,0.0,0.0,False,21.539215,22.589378,False,False,,,False,,
2018-10-17,13.054,6544.430176,,120000000.0,1566479988.098144,,,0.001995,,-66.434345,False,0.0,0.0,False,21.354092,22.494268,False,False,,,False,,
2018-10-18,12.827,6476.709961,,120000000.0,1539239959.716797,,,0.00198,,-66.781674,False,0.0,0.0,False,20.521573,22.515937,False,False,,,False,,
2018-10-19,12.648,6465.410156,,120000000.0,1517759971.618652,,,0.001956,,-66.83963,False,0.0,0.0,False,20.506716,22.627993,False,False,,,False,,
2018-10-20,12.648,6489.189941,,120000000.0,1517759971.618652,,,0.001949,,-66.717666,False,0.0,0.0,False,20.527978,22.627993,False,False,,,False,,
2018-10-21,12.648,6482.350098,,120000000.0,1517759971.618652,,,0.001951,,-66.752747,False,0.0,0.0,False,20.436281,22.594145,False,False,,,False,,
2018-10-22,12.758,6487.160156,,120000000.0,1530960044.86084,,,0.001967,,-66.728076,False,0.0,0.0,False,20.781325,22.624943,False,False,,,False,,
2018-10-23,12.687,6475.740234,,120000000.0,1522440032.958984,,,0.001959,,-66.786648,False,0.0,0.0,False,20.728084,22.497024,False,False,,,False,,
2018-10-24,12.125,6495.839844,,120000000.0,1455000000.0,,,0.001867,,-66.683559,False,0.0,0.0,False,23.76976,23.533891,False,False,,,False,,
2018-10-25,12.325,6476.290039,,120000000.0,1478999977.111816,,,0.001903,,-66.783828,False,0.0,0.0,False,24.670769,21.397514,False,False,,,False,,
2018-10-26,12.249,6474.75,,120000000.0,1469879951.477051,,,0.001892,,-66.791727,False,0.0,0.0,False,22.777256,21.418277,False,False,,,False,,
2018-10-27,12.249,6480.379883,,120000000.0,1469879951.477051,,,0.00189,,-66.762852,False,0.0,0.0,False,22.814879,21.418277,False,False,,,False,,
2018-10-28,12.249,6486.390137,,120000000.0,1469879951.477051,,,0.001888,,-66.732026,False,0.0,0.0,False,22.804307,21.364469,False,False,,,False,,
2018-10-29,12.171,6332.629883,,120000000.0,1460519943.237305,,,0.001922,,-67.520645,False,0.0,0.0,False,22.767437,21.175339,False,False,,,False,,
2018-10-30,12.404,6334.27002,,120000000.0,1488480033.874512,,,0.001958,,-67.512233,False,0.0,0.0,False,23.75768,21.236974,False,False,,,False,,
2018-10-31,12.597,6317.609863,,120000000.0,1511640014.648438,,,0.001994,,-67.597681,False,0.0,0.0,False,23.112471,20.708718,False,False,,,False,,
2018-11-01,12.563,6377.779785,,120000000.0,1507559967.041016,,,0.00197,,-67.289076,False,0.0,0.0,False,21.658172,20.622242,False,False,,,False,,
2018-11-02,12.673,6388.439941,,120000000.0,1520760040.283203,,,0.001984,,-67.234401,False,0.0,0.0,False,21.708344,20.683205,False,False,,,False,,
2018-11-03,12.673,6361.259766,,120000000.0,1520760040.283203,,,0.001992,,-67.373806,False,0.0,0.0,False,21.426725,20.683205,False,False,,,False,,
2018-11-04,12.673,6376.129883,,120000000.0,1520760040.283203,,,0.001988,,-67.297538,False,0.0,0.0,False,21.416186,20.471777,False,False,,,False,,
2018-11-05,12.664,6419.660156,,120000000.0,1519679946.899414,,,0.001973,,-67.074276,False,0.0,0.0,False,21.413845,20.44748,False,False,,,False,,
2018-11-06,12.633,6461.009766,,120000000.0,1515960044.86084,,,0.001955,,-66.862199,False,0.0,0.0,False,21.413899,20.446874,False,False,,,False,,
2018-11-07,12.986,6530.140137,,120000000.0,1558320007.324219,,,0.001989,,-66.507637,False,0.0,0.0,False,22.975622,20.872866,False,False,,,False,,
2018-11-08,12.851,6453.720215,,120000000.0,1542119979.858398,,,0.001991,,-66.899586,False,0.0,0.0,False,23.164893,20.817674,False,False,,,False,,
2018-11-09,12.828,6385.620117,,120000000.0,1539360008.239746,,,0.002009,,-67.248864,False,0.0,0.0,False,21.302064,20.817232,False,False,,,False,,
2018-11-10,12.828,6409.220215,,120000000.0,1539360008.239746,,,0.002001,,-67.127822,False,0.0,0.0,False,21.302274,20.817232,False,False,,,False,,
2018-11-11,12.828,6411.27002,,120000000.0,1539360008.239746,,,0.002001,,-67.117309,False,0.0,0.0,False,21.278136,20.808387,False,False,,,False,,
2018-11-12,12.659,6371.27002,,120000000.0,1519080047.607422,,,0.001987,,-67.322464,False,0.0,0.0,False,21.636402,20.827988,False,False,,,False,,
2018-11-13,12.591,6359.490234,,120000000.0,1510919952.392578,,,0.00198,,-67.382881,False,0.0,0.0,False,21.688735,20.772603,False,False,,,False,,
2018-11-14,12.545,5738.350098,,120000000.0,1505400009.155274,,,0.002186,,-70.56864,False,0.0,0.0,False,21.630543,20.760715,False,False,,,False,,
2018-11-15,12.742,5648.029785,,120000000.0,1529039955.13916,,,0.002256,,-71.031883,False,0.0,0.0,False,20.897786,20.885619,False,False,,,False,,
2018-11-16,12.708,5575.549805,,120000000.0,1524960021.972656,,,0.002279,,-71.403625,False,0.0,0.0,False,20.875113,20.886751,False,False,,,False,,
2018-11-17,12.708,5554.330078,,120000000.0,1524960021.972656,,,0.002288,,-71.512458,False,0.0,0.0,False,20.26988,20.886751,False,False,,,False,,
2018-11-18,12.708,5623.540039,,120000000.0,1524960021.972656,,,0.00226,,-71.157488,False,0.0,0.0,False,19.846746,20.805294,False,False,,,False,,
2018-11-19,12.445,4871.490234,,120000000.0,1493399963.378906,,,0.002555,,-75.014668,False,0.0,0.0,False,20.765446,21.062527,False,False,,,False,,
2018-11-20,12.302,4451.870117,,120000000.0,1476240005.493164,,,0.002763,,-77.166853,False,0.0,0.0,False,21.008093,21.114342,False,False,,,False,,
2018-11-21,12.518,4602.169922,,120000000.0,1502159957.885742,,,0.00272,,-76.395982,False,0.0,0.0,False,21.50195,21.345599,False,False,,,False,,
2018-11-22,12.518,4365.939941,,120000000.0,1502159957.885742,,,0.002867,,-77.607579,False,0.0,0.0,False,21.451137,19.174103,False,False,,,False,,
2018-11-23,12.435,4347.109863,,120000000.0,1492200050.354004,,,0.002861,,-77.704157,False,0.0,0.0,False,16.860777,19.186908,False,False,,,False,,
2018-11-24,12.435,3880.76001,,120000000.0,1492200050.354004,,,0.003204,,-80.096013,False,0.0,0.0,False,16.206314,19.186908,False,False,,,False,,
2018-11-25,12.435,4009.969971,,120000000.0,1492200050.354004,,,0.003101,,-79.43331,False,0.0,0.0,False,16.090083,18.987325,False,False,,,False,,
2018-11-26,12.608,3779.129883,,120000000.0,1512959976.196289,,,0.003336,,-80.617263,False,0.0,0.0,False,16.544471,19.121404,False,False,,,False,,
2018-11-27,12.528,3820.719971,,120000000.0,1503359985.351562,,,0.003279,,-80.403952,False,0.0,0.0,False,16.678977,19.135073,False,False,,,False,,
2018-11-28,12.746,4257.419922,,120000000.0,1529520034.790039,,,0.002994,,-78.164166,False,0.0,0.0,False,17.198849,19.394953,False,False,,,False,,
2018-11-29,12.776,4278.84668,,120000000.0,1533120002.746582,,,0.002986,,-78.054271,False,0.0,0.0,False,16.391344,19.264301,False,False,,,False,,
2018-11-30,12.964,4017.268555,,120000000.0,1555679969.787598,,,0.003227,,-79.395876,False,0.0,0.0,False,16.329257,19.455122,False,False,,,False,,
2018-12-01,12.964,4214.671875,,120000000.0,1555679969.787598,,,0.003076,,-78.383416,False,0.0,0.0,False,16.29537,19.455122,False,False,,,False,,
2018-12-02,12.964,4139.87793,,120000000.0,1555679969.787598,,,0.003131,,-78.767026,False,0.0,0.0,False,16.133865,19.455122,False,False,,,False,,
2018-12-03,13.107,3894.130859,,120000000.0,1572840042.114258,,,0.003366,,-80.027436,False,0.0,0.0,False,16.400239,19.53151,False,False,,,False,,
2018-12-04,12.671,3956.893799,,120000000.0,1520519943.237305,,,0.003202,,-79.705531,False,0.0,0.0,False,19.279675,20.039229,False,False,,,False,,
2018-12-05,12.671,3753.994873,,120000000.0,1520519943.237305,,,0.003375,,-80.746177,False,0.0,0.0,False,19.278516,20.039633,False,False,,,False,,
2018-12-06,12.765,3521.101807,,120000000.0,1531800041.19873,,,0.003625,,-81.94066,False,0.0,0.0,False,19.379739,20.094424,False,False,,,False,,
2018-12-07,12.758,3419.937256,,120000000.0,1530960044.86084,,,0.00373,,-82.459522,False,0.0,0.0,False,17.578535,20.093567,False,False,,,False,,
2018-12-08,12.758,3476.114746,,120000000.0,1530960044.86084,,,0.00367,,-82.171394,False,0.0,0.0,False,17.328334,20.093567,False,False,,,False,,
2018-12-09,12.758,3614.234375,,120000000.0,1530960044.86084,,,0.00353,,-81.462994,False,0.0,0.0,False,17.322194,19.89568,False,False,,,False,,
2018-12-10,12.764,3502.656006,,120000000.0,1531679992.675781,,,0.003644,,-82.035267,False,0.0,0.0,False,17.32316,19.846186,False,False,,,False,,
2018-12-11,12.699,3424.588135,,120000000.0,1523880043.029785,,,0.003708,,-82.435668,False,0.0,0.0,False,17.381986,19.796024,False,False,,,False,,
2018-12-12,12.785,3486.950195,,120000000.0,1534199981.689453,,,0.003667,,-82.11582,False,0.0,0.0,False,17.053463,19.817534,False,False,,,False,,
2018-12-13,12.81,3313.677246,,120000000.0,1537200050.354004,,,0.003866,,-83.004518,False,0.0,0.0,False,16.972156,19.734606,False,False,,,False,,
2018-12-14,12.692,3242.484863,,120000000.0,1523040046.691894,,,0.003914,,-83.369655,False,0.0,0.0,False,17.169744,19.772898,False,False,,,False,,
2018-12-15,12.692,3236.761719,,120000000.0,1523040046.691894,,,0.003921,,-83.399009,False,0.0,0.0,False,16.554506,19.772898,False,False,,,False,,
2018-12-16,12.692,3252.839111,,120000000.0,1523040046.691894,,,0.003902,,-83.31655,False,0.0,0.0,False,16.536974,19.671814,False,False,,,False,,
2018-12-17,12.282,3545.864746,,120000000.0,1473839950.561524,,,0.003464,,-81.813654,False,0.0,0.0,False,19.073733,20.033027,False,False,,,False,,
2018-12-18,12.335,3696.059082,,120000000.0,1480200004.577637,,,0.003337,,-81.043324,False,0.0,0.0,False,19.136754,19.95462,False,False,,,False,,
2018-12-19,12.283,3745.950684,,120000000.0,1473959999.084473,,,0.003279,,-80.787435,False,0.0,0.0,False,18.216359,19.957412,False,False,,,False,,
2018-12-20,12.061,4134.441406,,120000000.0,1447319984.436035,,,0.002917,,-78.794909,False,0.0,0.0,False,18.668161,20.119818,False,False,,,False,,
2018-12-21,11.658,3896.543701,,120000000.0,1398959999.084473,,,0.002992,,-80.01506,False,0.0,0.0,False,20.223624,20.802693,False,False,,,False,,
2018-12-22,11.658,4014.182617,,120000000.0,1398959999.084473,,,0.002904,,-79.411703,False,0.0,0.0,False,20.223624,20.802693,False,False,,,False,,
2018-12-23,11.658,3998.980225,,120000000.0,1398959999.084473,,,0.002915,,-79.489675,False,0.0,0.0,False,20.19317,20.803569,False,False,,,False,,
2018-12-24,11.67,4078.599121,,120000000.0,1400400009.155274,,,0.002861,,-79.081318,False,0.0,0.0,False,20.20489,20.811273,False,False,,,False,,
2018-12-25,11.67,3815.490723,,120000000.0,1400400009.155274,,,0.003059,,-80.430772,False,0.0,0.0,False,20.20489,19.957798,False,False,,,False,,
2018-12-26,12.109,3857.297607,,120000000.0,1453080024.719238,,,0.003139,,-80.216349,False,0.0,0.0,False,22.739817,20.987383,False,False,,,False,,
2018-12-27,12.595,3654.833496,,120000000.0,1511400032.043457,,,0.003446,,-81.254765,False,0.0,0.0,False,25.54953,22.078674,False,False,,,False,,
2018-12-28,12.688,3923.918701,,120000000.0,1522559967.041016,,,0.003234,,-79.874657,False,0.0,0.0,False,25.132494,22.124494,False,False,,,False,,
2018-12-29,12.688,3820.408691,,120000000.0,1522559967.041016,,,0.003321,,-80.405548,False,0.0,0.0,False,25.121383,22.124494,False,False,,,False,,
2018-12-30,12.688,3865.952637,,120000000.0,1522559967.041016,,,0.003282,,-80.171959,False,0.0,0.0,False,24.725252,21.581006,False,False,,,False,,
2018-12-31,12.775,3742.700439,,120000000.0,1532999954.223633,,,0.003413,,-80.804105,False,0.0,0.0,False,24.821613,21.059688,False,False,,,False,,
2019-01-01,12.775,3843.52002,,120000000.0,1532999954.223633,,,0.003324,,-80.287013,False,0.0,0.0,False,24.821613,21.017924,False,False,,,False,,
2019-01-02,12.857,3943.409424,,120000000.0,1542840042.114258,,,0.00326,,-79.774691,False,0.0,0.0,False,24.673119,20.93401,False,False,,,False,,
2019-01-03,12.657,3836.741211,,120000000.0,1518839950.561524,,,0.003299,,-80.321781,False,0.0,0.0,False,23.059466,21.084563,False,False,,,False,,
2019-01-04,13.04,3857.717529,,120000000.0,1564799995.422363,,,0.00338,,-80.214195,False,0.0,0.0,False,24.628868,21.68217,False,False,,,False,,
2019-01-05,13.04,3845.19458,,120000000.0,1564799995.422363,,,0.003391,,-80.278424,False,0.0,0.0,False,24.554121,21.68217,False,False,,,False,,
2019-01-06,13.04,4076.632568,,120000000.0,1564799995.422363,,,0.003199,,-79.091405,False,0.0,0.0,False,24.552192,21.677429,False,False,,,False,,
2019-01-07,13.123,4025.248291,,120000000.0,1574760017.39502,,,0.00326,,-79.354949,False,0.0,0.0,False,24.604637,21.703028,False,False,,,False,,
2019-01-08,13.231,4030.8479,,120000000.0,1587719993.591308,,,0.003282,,-79.326229,False,0.0,0.0,False,24.691935,21.098098,False,False,,,False,,
2019-01-09,13.158,4035.296387,,120000000.0,1578959999.084473,,,0.003261,,-79.303413,False,0.0,0.0,False,24.768809,21.122041,False,False,,,False,,
2019-01-10,13.251,3678.924561,,120000000.0,1590120048.522949,,,0.003602,,-81.131205,False,0.0,0.0,False,24.758279,21.143831,False,False,,,False,,
2019-01-11,13.386,3687.365479,,120000000.0,1606319961.547852,,,0.00363,,-81.087912,False,0.0,0.0,False,24.840974,21.205698,False,False,,,False,,
2019-01-12,13.386,3661.301025,,120000000.0,1606319961.547852,,,0.003656,,-81.221594,False,0.0,0.0,False,24.844541,21.205698,False,False,,,False,,
2019-01-13,13.386,3552.953125,,120000000.0,1606319961.547852,,,0.003768,,-81.777298,False,0.0,0.0,False,24.641494,21.187889,False,False,,,False,,
2019-01-14,13.211,3706.052246,,120000000.0,1585320053.100586,,,0.003565,,-80.99207,False,0.0,0.0,False,25.01616,20.923995,False,False,,,False,,
2019-01-15,13.431,3630.675293,,120000000.0,1611719970.703125,,,0.003699,,-81.37867,False,0.0,0.0,False,25.394606,21.087511,False,False,,,False,,
2019-01-16,13.384,3655.006836,,120000000.0,1606079978.942871,,,0.003662,,-81.253876,False,0.0,0.0,False,23.241055,20.880716,False,False,,,False,,
2019-01-17,13.488,3678.563965,,120000000.0,1618559989.929199,,,0.003667,,-81.133054,False,0.0,0.0,False,23.280851,20.769605,False,False,,,False,,
2019-01-18,13.632,3657.839355,,120000000.0,1635839996.33789,,,0.003727,,-81.239348,False,0.0,0.0,False,23.279269,20.835176,False,False,,,False,,
2019-01-19,13.632,3728.568359,,120000000.0,1635839996.33789,,,0.003656,,-80.876587,False,0.0,0.0,False,22.383992,20.835176,False,False,,,False,,
2019-01-20,13.632,3601.013672,,120000000.0,1635839996.33789,,,0.003786,,-81.530801,False,0.0,0.0,False,19.319192,20.793411,False,False,,,False,,
2019-01-21,13.632,3576.032471,,120000000.0,1635839996.33789,,,0.003812,,-81.658927,False,0.0,0.0,False,19.319192,20.766359,False,False,,,False,,
2019-01-22,13.724,3604.577148,,120000000.0,1646879997.253418,,,0.003807,,-81.512524,False,0.0,0.0,False,19.259704,19.266367,False,False,,,False,,
2019-01-23,13.748,3585.123047,,120000000.0,1649760017.39502,,,0.003835,,-81.612302,False,0.0,0.0,False,19.246531,19.099019,False,False,,,False,,
2019-01-24,13.828,3600.865479,,120000000.0,1659360008.239746,,,0.00384,,-81.531561,False,0.0,0.0,False,19.176775,19.072836,False,False,,,False,,
2019-01-25,13.94,3599.765869,,120000000.0,1672799949.645996,,,0.003872,,-81.537201,False,0.0,0.0,False,16.758972,19.104442,False,False,,,False,,
2019-01-26,13.94,3602.460449,,120000000.0,1672799949.645996,,,0.00387,,-81.523381,False,0.0,0.0,False,13.187845,19.104442,False,False,,,False,,
2019-01-27,13.94,3583.96582,,120000000.0,1672799949.645996,,,0.00389,,-81.618238,False,0.0,0.0,False,13.167524,19.060208,False,False,,,False,,
2019-01-28,13.851,3470.450439,,120000000.0,1662119979.858398,,,0.003991,,-82.200445,False,0.0,0.0,False,13.428381,18.874188,False,False,,,False,,
2019-01-29,13.827,3448.116943,,120000000.0,1659239959.716797,,,0.00401,,-82.314991,False,0.0,0.0,False,13.470529,18.726183,False,False,,,False,,
2019-01-30,12.737,3486.181641,,120000000.0,1528440055.847168,,,0.003654,,-82.119762,False,0.0,0.0,False,28.011918,23.32471,False,False,,,False,,
2019-01-31,12.689,3457.792725,,120000000.0,1522680015.563965,,,0.00367,,-82.265365,False,0.0,0.0,False,28.032122,23.28847,False,False,,,False,,
2019-02-01,12.804,3487.945312,,120000000.0,1536479988.098144,,,0.003671,,-82.110716,False,0.0,0.0,False,28.096235,23.337199,False,False,,,False,,
2019-02-02,12.804,3521.060791,,120000000.0,1536479988.098144,,,0.003636,,-81.94087,False,0.0,0.0,False,27.707442,23.337199,False,False,,,False,,
2019-02-03,12.804,3464.013428,,120000000.0,1536479988.098144,,,0.003696,,-82.23346,False,0.0,0.0,False,26.265889,23.336791,False,False,,,False,,
2019-02-04,13.005,3459.154053,,120000000.0,1560600013.73291,,,0.00376,,-82.258383,False,0.0,0.0,False,26.681925,23.475061,False,False,,,False,,
2019-02-05,13.215,3466.357422,,120000000.0,1585800018.310547,,,0.003812,,-82.221438,False,0.0,0.0,False,27.087427,23.173417,False,False,,,False,,
2019-02-06,12.827,3413.767822,,120000000.0,1539239959.716797,,,0.003757,,-82.491164,False,0.0,0.0,False,28.397299,23.64646,False,False,,,False,,
2019-02-07,12.914,3399.47168,,120000000.0,1549679946.899414,,,0.003799,,-82.564488,False,0.0,0.0,False,28.360958,23.671609,False,False,,,False,,
2019-02-08,13.078,3666.780273,,120000000.0,1569360008.239746,,,0.003567,,-81.193491,False,0.0,0.0,False,28.585278,23.764491,False,False,,,False,,
2019-02-09,13.078,3671.203613,,120000000.0,1569360008.239746,,,0.003562,,-81.170805,False,0.0,0.0,False,28.502896,23.764491,False,False,,,False,,
2019-02-10,13.078,3690.188232,,120000000.0,1569360008.239746,,,0.003544,,-81.073435,False,0.0,0.0,False,28.326977,23.65491,False,False,,,False,,
2019-02-11,13.68,3648.430664,,120000000.0,1641600036.621094,,,0.00375,,-81.287605,False,0.0,0.0,False,31.282789,24.784029,False,False,,,False,,
2019-02-12,14.211,3653.528564,,120000000.0,1705320053.100586,,,0.00389,,-81.261458,False,0.0,0.0,False,33.100397,25.538277,False,False,,,False,,
2019-02-13,14.043,3632.070557,,120000000.0,1685160026.550293,,,0.003866,,-81.371514,False,0.0,0.0,False,33.051988,25.519637,False,False,,,False,,
2019-02-14,14.006,3616.880859,,120000000.0,1680719947.814942,,,0.003872,,-81.44942,False,0.0,0.0,False,32.787964,25.519498,False,False,,,False,,
2019-02-15,14.106,3620.810791,,120000000.0,1692719993.591308,,,0.003896,,-81.429264,False,0.0,0.0,False,32.79444,25.538729,False,False,,,False,,
2019-02-16,14.106,3629.787598,,120000000.0,1692719993.591308,,,0.003886,,-81.383223,False,0.0,0.0,False,32.748304,25.538729,False,False,,,False,,
2019-02-17,14.106,3673.836182,,120000000.0,1692719993.591308,,,0.00384,,-81.157302,False,0.0,0.0,False,32.635579,25.265242,False,False,,,False,,
2019-02-18,14.106,3915.714355,,120000000.0,1692719993.591308,,,0.003602,,-79.916736,False,0.0,0.0,False,32.635579,25.171363,False,False,,,False,,
2019-02-19,14.191,3947.094482,,120000000.0,1702919998.168945,,,0.003595,,-79.755791,False,0.0,0.0,False,32.663791,25.039605,False,False,,,False,,
2019-02-20,14.042,3999.820557,,120000000.0,1685039978.027344,,,0.003511,,-79.485365,False,0.0,0.0,False,32.844164,25.118408,False,False,,,False,,
2019-02-21,14.313,3954.118164,,120000000.0,1717559967.041016,,,0.00362,,-79.719767,False,0.0,0.0,False,33.226318,25.257788,False,False,,,False,,
2019-02-22,14.541,4005.526611,,120000000.0,1744920043.945312,,,0.00363,,-79.456099,False,0.0,0.0,False,33.487798,25.368301,False,False,,,False,,
2019-02-23,14.541,4142.526855,,120000000.0,1744920043.945312,,,0.00351,,-78.75344,False,0.0,0.0,False,33.470804,25.368301,False,False,,,False,,
2019-02-24,14.541,3810.42749,,120000000.0,1744920043.945312,,,0.003816,,-80.456741,False,0.0,0.0,False,33.418573,25.287265,False,False,,,False,,
2019-02-25,14.619,3882.696289,,120000000.0,1754280052.185058,,,0.003765,,-80.086082,False,0.0,0.0,False,33.434967,25.258944,False,False,,,False,,
2019-02-26,14.18,3854.35791,,120000000.0,1701600036.621094,,,0.003679,,-80.231427,False,0.0,0.0,False,34.704248,25.687133,False,False,,,False,,
2019-02-27,14.119,3851.047363,,120000000.0,1694280052.185058,,,0.003666,,-80.248406,False,0.0,0.0,False,34.672976,25.702753,False,False,,,False,,
2019-02-28,14.15,3854.7854,,120000000.0,1697999954.223633,,,0.003671,,-80.229234,False,0.0,0.0,False,34.668303,25.601913,False,False,,,False,,
2019-03-01,14.174,3859.58374,,120000000.0,1700879974.365234,,,0.003672,,-80.204624,False,0.0,0.0,False,24.180492,25.60166,False,False,,,False,,
2019-03-02,14.174,3864.415039,,120000000.0,1700879974.365234,,,0.003668,,-80.179845,False,0.0,0.0,False,24.105558,25.60166,False,False,,,False,,
2019-03-03,14.174,3847.175781,,120000000.0,1700879974.365234,,,0.003684,,-80.268263,False,0.0,0.0,False,24.073915,25.546342,False,False,,,False,,
2019-03-04,13.931,3761.557129,,120000000.0,1671719970.703125,,,0.003704,,-80.707391,False,0.0,0.0,False,24.796288,25.055458,False,False,,,False,,
2019-03-05,13.866,3896.375,,120000000.0,1663920021.057129,,,0.003559,,-80.015926,False,0.0,0.0,False,24.879282,25.07324,False,False,,,False,,
2019-03-06,13.697,3903.942627,,120000000.0,1643639945.983887,,,0.003509,,-79.977112,False,0.0,0.0,False,24.931292,25.146999,False,False,,,False,,
2019-03-07,13.735,3911.484375,,120000000.0,1648199958.80127,,,0.003511,,-79.938431,False,0.0,0.0,False,24.564392,25.148155,False,False,,,False,,
2019-03-08,13.812,3901.131592,,120000000.0,1657440032.958984,,,0.003541,,-79.99153,False,0.0,0.0,False,22.746769,25.160391,False,False,,,False,,
2019-03-09,13.812,3963.313721,,120000000.0,1657440032.958984,,,0.003485,,-79.672604,False,0.0,0.0,False,22.720251,25.160391,False,False,,,False,,
2019-03-10,13.812,3951.599854,,120000000.0,1657440032.958984,,,0.003495,,-79.732683,False,0.0,0.0,False,22.512769,25.160732,False,False,,,False,,
2019-03-11,14.3,3905.227295,,120000000.0,1716000022.888184,,,0.003662,,-79.970523,False,0.0,0.0,False,24.43586,25.767887,False,False,,,False,,
2019-03-12,14.519,3909.15625,,120000000.0,1742280006.408692,,,0.003714,,-79.950372,False,0.0,0.0,False,24.670832,25.856935,False,False,,,False,,
2019-03-13,14.75,3906.717285,,120000000.0,1770000000.0,,,0.003776,,-79.962881,False,0.0,0.0,False,21.668608,25.96846,False,False,,,False,,
2019-03-14,14.8,3924.369141,,120000000.0,1776000022.888184,,,0.003771,,-79.872347,False,0.0,0.0,False,18.872123,25.905379,False,False,,,False,,
2019-03-15,14.833,3960.911133,,120000000.0,1779960021.972656,,,0.003745,,-79.684927,False,0.0,0.0,False,18.449916,25.903903,False,False,,,False,,
2019-03-16,14.833,4048.72583,,120000000.0,1779960021.972656,,,0.003664,,-79.234535,False,0.0,0.0,False,18.410266,25.903903,False,False,,,False,,
2019-03-17,14.833,4025.229004,,120000000.0,1779960021.972656,,,0.003685,,-79.355048,False,0.0,0.0,False,18.350951,25.237297,False,False,,,False,,
2019-03-18,14.783,4032.507324,,120000000.0,1773959999.084473,,,0.003666,,-79.317718,False,0.0,0.0,False,18.403753,25.250993,False,False,,,False,,
2019-03-19,14.74,4071.190186,,120000000.0,1768799972.53418,,,0.003621,,-79.119318,False,0.0,0.0,False,18.444565,25.242774,False,False,,,False,,
2019-03-20,14.754,4087.476318,,120000000.0,1770479965.209961,,,0.00361,,-79.035788,False,0.0,0.0,False,18.440062,25.009727,False,False,,,False,,
2019-03-21,14.962,4029.326904,,120000000.0,1795439987.182617,,,0.003713,,-79.33403,False,0.0,0.0,False,18.752747,24.321281,False,False,,,False,,
2019-03-22,14.383,4023.968262,,120000000.0,1725960044.86084,,,0.003574,,-79.361514,False,0.0,0.0,False,21.994904,25.32458,False,False,,,False,,
2019-03-23,14.383,4035.826416,,120000000.0,1725960044.86084,,,0.003564,,-79.300695,False,0.0,0.0,False,21.29842,25.32458,False,False,,,False,,
